"Gene"	"BaseGeneMean"	"OutlierFactor"	"GeneMean"	"BatchFacBatch1"	"BatchFacBatch2"	"DEFacGroup1"	"DEFacGroup2"
"Gene4469"	"Gene4469"	8.12326125931631	1	8.12326125931631	0.522084636359757	1.09001724707847	1	1
"Gene4470"	"Gene4470"	4.73434001703154	1	4.73434001703154	0.789856762776039	0.710474758276913	1	1
"Gene4472"	"Gene4472"	0.166240058972472	88.3663951410937	93.9995368275023	1.91983507368697	0.359153923036154	0.783027871041815	1
"Gene4475"	"Gene4475"	5.02560476423695	32.9110958319849	35.0090977430115	0.547376449669393	0.807981150785017	1.60376835227593	1
"Gene4476"	"Gene4476"	6.91960854921834	1	6.91960854921834	1.45980739407393	0.592303988129032	1	1
"Gene4479"	"Gene4479"	2.36246690483982	1	2.36246690483982	2.37678844103647	1.9943090872604	1	1
"Gene4480"	"Gene4480"	3.60151635182453	1	3.60151635182453	0.662254322300838	2.7677107112948	0.799417550923088	1
"Gene4482"	"Gene4482"	3.00072933082057	1	3.00072933082057	1.22336038135174	2.0136428184775	1	1
"Gene4483"	"Gene4483"	2.70396710827355	1	2.70396710827355	1.75310760118347	0.852582924411936	1	1.2100116087529
"Gene4484"	"Gene4484"	7.91749378251914	1	7.91749378251914	0.867235486073513	1.85572153357361	1	1
"Gene4485"	"Gene4485"	0.722621317464995	67.4067046911811	71.703717345517	0.627540618643933	2.01014930723047	1	1
"Gene4488"	"Gene4488"	2.44670079245229	1	2.44670079245229	0.676505886394308	0.779131430495419	1	1
"Gene4489"	"Gene4489"	4.29995455558881	1	4.29995455558881	1.0165572360742	1.37722644254444	1	1
"Gene4491"	"Gene4491"	3.98740232176586	1	3.98740232176586	0.466336999145293	0.480701456324336	1.18253517868618	1
"Gene4492"	"Gene4492"	6.41073725537859	1	6.41073725537859	0.755812505255638	1.69997403016365	1	1
"Gene4493"	"Gene4493"	1.74202869502651	1	1.74202869502651	0.785686007376332	1.43622111057873	1	1
"Gene4494"	"Gene4494"	6.48571040456023	1	6.48571040456023	1.03421075743681	1.52541962208955	1	1
"Gene4496"	"Gene4496"	2.71332194733135	1	2.71332194733135	1.51559921349047	0.719864363069294	1	1
"Gene4498"	"Gene4498"	7.81087393327926	105.507194091953	112.233019812312	0.945223349999061	0.616458371027919	1	1
"Gene4504"	"Gene4504"	4.31296999159203	1	4.31296999159203	0.504014563684725	0.645813437807269	1	1.19793225777676
"Gene4508"	"Gene4508"	3.77585526484121	1	3.77585526484121	1.9395746130585	0.603179538662599	1.05608806839375	1
"Gene4509"	"Gene4509"	10.0021325094218	1	10.0021325094218	0.583703700834144	1.50999056600459	1	1
"Gene4510"	"Gene4510"	7.70814347109366	1	7.70814347109366	0.463674319150307	0.660345294814841	1	1
"Gene4513"	"Gene4513"	2.44989916358002	1	2.44989916358002	0.857344764005113	0.95283444198524	1	1
"Gene4514"	"Gene4514"	4.59451917583842	1	4.59451917583842	1.65802927666251	1.06434392577262	1	1
"Gene4515"	"Gene4515"	1.07775651534034	1	1.07775651534034	2.09510151005923	1.11980370721733	1	1.03483834815772
"Gene4522"	"Gene4522"	9.30678957862041	1	9.30678957862041	1.0006876414632	1.54225991894915	1	1
"Gene4523"	"Gene4523"	0.797989519772809	72.9376625748086	77.5872602742885	0.475969008429019	0.673629333920197	1	1
"Gene4525"	"Gene4525"	0.349210003611777	60.6137000971418	64.4776753135066	0.828423921063026	0.339765282833883	1	1
"Gene4527"	"Gene4527"	2.09380449791511	1	2.09380449791511	1.03658169670229	0.64623484856511	1	1
"Gene4528"	"Gene4528"	1.69196056857703	1	1.69196056857703	1.19825079536641	1.38141760394254	1	1
"Gene4532"	"Gene4532"	0.226180105563559	48.6955928895399	51.7998179041789	0.712018535404253	0.686385683222883	1	1
"Gene4535"	"Gene4535"	2.5823959523417	47.7162814995539	50.7580778069213	2.18156573267249	1.48852221671026	0.946780259731797	1
"Gene4537"	"Gene4537"	1.58175002757136	1	1.58175002757136	1.31649595716806	1.16853329069357	1	1
"Gene4538"	"Gene4538"	3.57830504565081	1	3.57830504565081	1.47839159937877	0.565921219718364	1	1
"Gene4540"	"Gene4540"	2.84593323382979	1	2.84593323382979	1.0977616858125	0.902046347016726	1	1.18166665894242
"Gene4543"	"Gene4543"	5.50775989927018	1	5.50775989927018	1.48411445492478	1.42240855669524	1	1
"Gene4547"	"Gene4547"	2.67569865621293	1	2.67569865621293	1.20967565656343	1.54944026516889	1	1
"Gene4548"	"Gene4548"	7.90382920885043	1	7.90382920885043	1.27731211984955	1.24153496562243	1	1
"Gene4550"	"Gene4550"	3.15566599262545	88.0212120959039	93.6323492069511	0.951221758905241	2.01080686104741	1	1
"Gene4551"	"Gene4551"	12.0487400754284	1	12.0487400754284	0.572172313654602	0.903901735946111	1	1
"Gene4552"	"Gene4552"	5.60823344705762	1	5.60823344705762	1.23313829318207	3.66447991640844	1	1.75040720232816
"Gene4558"	"Gene4558"	2.93124126408316	1	2.93124126408316	1.6830827808533	0.663587731211134	1.08161360260947	1
"Gene4559"	"Gene4559"	0.0959491693351565	50.2842839244419	53.4897841091412	0.593689563245659	0.772355520170694	1	1
"Gene4560"	"Gene4560"	1.78392736940862	1	1.78392736940862	2.10354569023	1.83349919402595	1	1
"Gene4562"	"Gene4562"	4.35126433404965	1	4.35126433404965	0.975146908228566	3.27092763400524	1	1
"Gene4563"	"Gene4563"	1.3635647349653	1	1.3635647349653	1.48567713138851	1.62774388743651	1	1
"Gene4566"	"Gene4566"	3.77256860978407	1	3.77256860978407	0.796996783604681	0.719054635070452	1	1
"Gene4567"	"Gene4567"	5.55552218965705	1	5.55552218965705	1.81258176665772	0.514409856514008	1	1
"Gene4569"	"Gene4569"	13.655431864693	1	13.655431864693	0.358541662365734	0.736749233139371	1	1
"Gene4572"	"Gene4572"	5.07868861215644	1	5.07868861215644	1.67736869021527	1.41637330142391	1	1
"Gene4575"	"Gene4575"	3.29660730647745	1	3.29660730647745	2.16329912681197	1.12566628309093	1	1
"Gene4578"	"Gene4578"	1.6836212788979	1	1.6836212788979	0.713867390455714	2.11940711359252	1	1
"Gene4579"	"Gene4579"	3.54012159814759	1	3.54012159814759	0.539835611997039	0.61806062262105	1	1.28593696159946
"Gene4587"	"Gene4587"	9.51475363240607	1	9.51475363240607	0.246326152394868	1.84095445103898	1	1
"Gene4594"	"Gene4594"	1.69505383460971	1	1.69505383460971	1.11617517580659	1.07300806618112	1	1
"Gene4596"	"Gene4596"	3.16677178159017	1	3.16677178159017	0.507108821908138	0.820274133235596	1	1
"Gene4598"	"Gene4598"	2.6358395712894	1	2.6358395712894	1.45295126469647	1.57816426695647	1	1
"Gene4599"	"Gene4599"	3.1499512149745	1	3.1499512149745	0.945870115208317	0.695176037325371	1	1
"Gene4600"	"Gene4600"	6.17035805498515	1	6.17035805498515	1.01295288934058	0.407614738293236	0.877976857903438	1
"Gene4601"	"Gene4601"	1.59026395042505	1	1.59026395042505	0.94819890200286	2.35001975832611	1	1
"Gene4611"	"Gene4611"	2.53243861791407	1	2.53243861791407	0.703737296821208	0.52110739068662	1	1
"Gene4616"	"Gene4616"	0.245127167373698	63.1244069649595	67.1484336069468	0.783233918761676	0.534341933897749	0.91564864604464	1
"Gene4617"	"Gene4617"	1.80668692885944	1	1.80668692885944	0.896661534462309	1.75940253490259	1	1
"Gene4620"	"Gene4620"	3.85640554992602	1	3.85640554992602	1.40076492858226	0.637644704977448	1	1
"Gene4621"	"Gene4621"	2.90556517321426	1	2.90556517321426	0.732832256369569	0.690380749413786	1	1
"Gene4622"	"Gene4622"	3.64529224986435	1	3.64529224986435	0.744647745956597	1.2158446908888	1	1
"Gene4624"	"Gene4624"	2.5779465165415	1	2.5779465165415	2.48354848091044	1.71881927234458	1	1
"Gene4628"	"Gene4628"	5.87452148435727	1	5.87452148435727	1.02480901515755	2.26050626877802	1	1
"Gene4629"	"Gene4629"	1.17853180489634	1	1.17853180489634	1.1483493926357	1.79710322521926	1	1
"Gene4631"	"Gene4631"	4.14807263620704	1	4.14807263620704	0.829217005780921	0.561221831421741	1	1
"Gene4633"	"Gene4633"	2.48839348382195	1	2.48839348382195	0.859907273019493	1.85851619323871	1	1
"Gene4635"	"Gene4635"	2.56458258911034	1	2.56458258911034	1.02347009133714	2.34036252444779	1	1
"Gene4636"	"Gene4636"	3.63990703267363	1	3.63990703267363	1.20889859362142	0.536321686141653	1	1
"Gene4643"	"Gene4643"	3.99133151094682	1	3.99133151094682	2.51406768299471	0.82083794833229	1	1
"Gene4644"	"Gene4644"	2.56061826492915	57.2314538063832	60.879819089314	2.3724244804581	1.72148566818292	1	1
"Gene4649"	"Gene4649"	9.10795946184861	1	9.10795946184861	0.993404665983291	1.76958769280318	1	1.20519248831738
"Gene4650"	"Gene4650"	5.59464651378156	1	5.59464651378156	0.396407220476335	2.16483794126089	1	1
"Gene4651"	"Gene4651"	4.91113827481953	1	4.91113827481953	0.702313506814457	0.502474453170061	1	1
"Gene4654"	"Gene4654"	6.99233603481789	1	6.99233603481789	0.600655506967067	0.868161123311906	1	0.779226944223122
"Gene4655"	"Gene4655"	2.12179444340768	1	2.12179444340768	1.49719241003151	0.802942771019365	1	1
"Gene4656"	"Gene4656"	6.17424914400292	131.54796417923	139.933825338294	0.861496079034196	1.12494736277985	1	1
"Gene4657"	"Gene4657"	1.85938927280052	1	1.85938927280052	1.43600324446348	1.7073440114403	1	1.80643441620571
"Gene4664"	"Gene4664"	2.09191299050649	1	2.09191299050649	0.504260695739011	2.17459966699017	1	1
"Gene4666"	"Gene4666"	3.52125732364868	1	3.52125732364868	0.539892624992285	1.46323735460827	1	1
"Gene4668"	"Gene4668"	2.04104596700425	1	2.04104596700425	0.809586351945172	1.95806752950409	1	1
"Gene4677"	"Gene4677"	5.29279145890336	1	5.29279145890336	0.484451935322837	0.553737742414422	1	1
"Gene4685"	"Gene4685"	0.113738218559472	97.0129531389635	103.19729176199	0.65063862338054	1.60498101999795	1	1
"Gene4689"	"Gene4689"	0.0872920352893081	81.0745988104257	86.2429063049054	0.233419168762936	2.23415407316815	1	1
"Gene4690"	"Gene4690"	3.0178771363772	1	3.0178771363772	0.834123903892339	1.46011481795995	1	1
"Gene4692"	"Gene4692"	3.43457532254161	1	3.43457532254161	0.456095552100734	0.576015117394246	1	1
"Gene4693"	"Gene4693"	1.12855203533808	1	1.12855203533808	1.60380957873024	1.35689673565426	1.23593751329091	1
"Gene4700"	"Gene4700"	4.90955216372961	1	4.90955216372961	0.591974996947266	0.368350142980197	1	1
"Gene4701"	"Gene4701"	0.0791603410271164	44.4204240140308	47.2521174631281	1.29434796142505	0.495816886852886	1	1
"Gene4707"	"Gene4707"	19.4103355014946	1	19.4103355014946	0.7798374550026	1.34649644971885	1	1
"Gene4710"	"Gene4710"	0.212550703093071	80.9411186627397	86.1009171240848	0.800161355880007	0.829516451719638	1	1.3719912313234
"Gene4711"	"Gene4711"	5.82161029138303	1	5.82161029138303	2.39624169174186	0.532657341317805	1	1
"Gene4713"	"Gene4713"	5.67186845600459	1	5.67186845600459	1.28454112362197	0.34276750527801	1	1
"Gene4715"	"Gene4715"	5.65115113769246	1	5.65115113769246	1.31488049181701	0.553350871337176	1	1
"Gene4716"	"Gene4716"	4.75973400749753	1	4.75973400749753	0.67496898854577	0.753094302350825	1	1.01577945161407
"Gene4722"	"Gene4722"	2.8154916473857	1	2.8154916473857	0.757258651823133	1.74925835650265	1	1
"Gene4723"	"Gene4723"	2.61497810225461	1	2.61497810225461	2.56673013631935	3.24190846751905	1	1
"Gene4725"	"Gene4725"	5.30861992533843	1	5.30861992533843	3.33291534989435	2.83663333652371	1	1
"Gene4726"	"Gene4726"	4.1442072888042	1	4.1442072888042	0.489920582537714	1.52106439327329	1	1
"Gene4728"	"Gene4728"	2.12065630823478	1	2.12065630823478	2.09073525549968	1.28353958819174	1	1
"Gene4730"	"Gene4730"	3.51965999143703	1	3.51965999143703	0.585282293315233	0.619439721259275	1	1
"Gene4733"	"Gene4733"	0.043230486338083	40.6228028223037	43.2124072033775	0.756388677939664	2.10277104810984	1	1
"Gene4738"	"Gene4738"	3.87368945065699	1	3.87368945065699	0.354133717651954	2.31731452431481	1.21875523743903	1
"Gene4739"	"Gene4739"	12.8542407541684	1	12.8542407541684	0.452619965816276	0.467381371075258	1.18320584475271	1
"Gene4741"	"Gene4741"	1.74677464896475	1	1.74677464896475	1.90200850454909	2.32593968886078	1	1
"Gene4746"	"Gene4746"	3.72923887683443	1	3.72923887683443	1.33006624820238	0.99305709666025	1	1
"Gene4750"	"Gene4750"	4.7180129981385	1	4.7180129981385	1.22746413526265	1.0807443380178	1	1
"Gene4751"	"Gene4751"	0.466742715678126	35.2162990544168	37.4612520360081	0.768920786682313	0.919413508450623	1	1
"Gene4752"	"Gene4752"	2.52709645225376	142.955005020648	152.068037149851	0.444747457897492	1.11705662875866	1	1
"Gene4754"	"Gene4754"	3.06563348916618	1	3.06563348916618	0.578833238926742	0.641254060703163	1	1
"Gene4755"	"Gene4755"	2.29611489958614	1	2.29611489958614	0.992143222735594	1.12035230574035	1	1
"Gene4758"	"Gene4758"	1.38517182635306	34.5681755821788	36.7718122766954	0.95185740843632	0.876554192189307	1	1
"Gene4759"	"Gene4759"	3.12782474408761	17.2323420320934	18.3308617137036	2.32054568960659	0.43171417900759	1	1
"Gene4760"	"Gene4760"	8.82665374285979	1	8.82665374285979	2.31822947933847	0.742357362913852	1	1
"Gene4762"	"Gene4762"	3.51449805500682	54.9582369679567	58.4616902341152	0.566416962369122	1.21162277552758	1	1
"Gene4763"	"Gene4763"	1.75952351799716	1	1.75952351799716	1.19819672382942	1.45794045740131	1	1
"Gene4765"	"Gene4765"	2.219592169293	1	2.219592169293	1.99972861905242	0.805483428317077	1	1
"Gene4766"	"Gene4766"	3.93060700364978	1	3.93060700364978	0.638207368080054	0.58892992017497	1	1
"Gene4768"	"Gene4768"	2.28677847524045	1	2.28677847524045	1.52373422585432	1.64466298244139	1	1
"Gene4770"	"Gene4770"	17.5808075958868	1	17.5808075958868	1.36716154911486	1.2322665266119	1	1
"Gene4772"	"Gene4772"	3.18313887845115	1	3.18313887845115	0.656397260745322	0.934215753653155	1	1
"Gene4774"	"Gene4774"	2.93384091527659	1	2.93384091527659	1.59932476708177	0.890977706677579	1	1
"Gene4776"	"Gene4776"	10.6267309154783	1	10.6267309154783	1.17839078388925	1.45626373953858	1	1
"Gene4779"	"Gene4779"	1.3736196564176	1	1.3736196564176	2.50743226946467	0.97883372086533	1.60785143595489	0.897546828446206
"Gene4780"	"Gene4780"	3.15185523732413	1	3.15185523732413	0.875244907892069	1.36661835029631	1	1
"Gene4784"	"Gene4784"	6.69645822402273	1	6.69645822402273	1.08672494366168	1.74974884598612	1	1
"Gene4787"	"Gene4787"	10.2805799151003	1	10.2805799151003	0.518698144373001	1.71068380871231	1	1
"Gene4788"	"Gene4788"	3.68902977303333	1	3.68902977303333	0.919398853724933	1.599728000829	1	1
"Gene4790"	"Gene4790"	1.85986271276764	1	1.85986271276764	0.905023407962566	1.22206876904129	1	1
"Gene4793"	"Gene4793"	5.24639229187811	1	5.24639229187811	0.772771509827979	0.367064886601404	1	1
"Gene4795"	"Gene4795"	3.63938262879411	1	3.63938262879411	3.81223004978325	1.92952133519965	1	1
"Gene4796"	"Gene4796"	5.72468042193021	1	5.72468042193021	1.24698569041605	0.501343356998672	1	1
"Gene4797"	"Gene4797"	1.94040098447927	50.0510229093131	53.2416532744837	2.11673842653235	0.745511521742553	1	1
"Gene4798"	"Gene4798"	7.5327038414077	1	7.5327038414077	0.566356437971645	0.681691321849681	1	1
"Gene4808"	"Gene4808"	1.94251203977452	1	1.94251203977452	1.49327952593552	0.613376842683332	1	1
"Gene4809"	"Gene4809"	5.22834426212691	103.052139766784	109.621461775077	2.01338691302556	0.603577193918249	1	1
"Gene4810"	"Gene4810"	2.58237627556535	1	2.58237627556535	1.45994223802302	0.744798085870597	1	1
"Gene4811"	"Gene4811"	1.90624555866101	1	1.90624555866101	0.845268256888155	0.7151524143599	1	1
"Gene4815"	"Gene4815"	1.84118490533253	1	1.84118490533253	1.3778795434592	2.18088583899704	1	1
"Gene4816"	"Gene4816"	6.87747590688529	1	6.87747590688529	0.818179662277251	0.816651490968966	1	1
"Gene4817"	"Gene4817"	10.2700441035206	1	10.2700441035206	0.558098556844294	1.61857805943122	1	1
"Gene4819"	"Gene4819"	0.828362944201083	92.4862836586643	98.3820581673651	1.60106657040796	2.54035377654738	1	1
"Gene4820"	"Gene4820"	1.95672984412021	1	1.95672984412021	2.06255958720604	0.92622270666785	1.40852634763028	1
"Gene4824"	"Gene4824"	2.90700392624803	1	2.90700392624803	0.771180484276259	0.851013110547111	1	1
"Gene4831"	"Gene4831"	1.86583827652343	1	1.86583827652343	1.22531626227955	0.995432088671799	1	1
"Gene4832"	"Gene4832"	0.107958349159438	91.1542067434948	96.9650646049976	1.69879792293601	1.13664319085691	1	1
"Gene4833"	"Gene4833"	1.81781440799418	1	1.81781440799418	0.765936211673214	0.7056865929848	1	1
"Gene4834"	"Gene4834"	0.380037155626688	46.0713112051184	49.0082446771999	0.613693952536226	1.838742000991	1	1
"Gene4836"	"Gene4836"	0.329469566843787	59.323801096716	63.1055484048477	0.323391659506854	0.545553377673163	1	1
"Gene4837"	"Gene4837"	2.72363458074746	1	2.72363458074746	2.25768311429758	0.987165055280235	1	1.47020678489037
"Gene4838"	"Gene4838"	2.31009212923112	1	2.31009212923112	1.08496023642289	1.86395500862254	1	1
"Gene4841"	"Gene4841"	5.39758703440403	1	5.39758703440403	0.749060061010723	2.79158775622302	1	1
"Gene4842"	"Gene4842"	3.05702073839951	1	3.05702073839951	1.04665210248942	1.76975319299163	1	1
"Gene4843"	"Gene4843"	16.6075251142334	1	16.6075251142334	1.57815250138199	1.21000301806027	1	1
"Gene4844"	"Gene4844"	7.76758004946808	1	7.76758004946808	1.54824630479492	0.718363837095156	1	1
"Gene4846"	"Gene4846"	5.96173252164339	1	5.96173252164339	1.03298869636657	0.804198060908685	1	1
"Gene4847"	"Gene4847"	7.69408521189731	1	7.69408521189731	2.32712216493857	2.31006697483731	1	1
"Gene4849"	"Gene4849"	14.924489030359	1	14.924489030359	0.858537950846061	1.30160252464686	1	1
"Gene4850"	"Gene4850"	1.96910050907299	1	1.96910050907299	0.742189873000095	1.05744194767457	1	1
"Gene4852"	"Gene4852"	3.99451506779096	1	3.99451506779096	1.3513479533291	1.76919660697138	0.83649770880623	1
"Gene4853"	"Gene4853"	5.11091109155453	1	5.11091109155453	2.27049309491809	1.11328286376272	1	1
"Gene4854"	"Gene4854"	2.03666610687476	1	2.03666610687476	1.44662230802479	1.05136299847697	1	0.877137531578603
"Gene4855"	"Gene4855"	4.99493358752237	1	4.99493358752237	0.522197199988427	1.0993696876335	1	1
"Gene4856"	"Gene4856"	1.46883229435544	1	1.46883229435544	1.3546322475876	3.50419940561005	1	1
"Gene4861"	"Gene4861"	3.88444965464354	1	3.88444965464354	1.05347947177402	1.3257117418048	1	1
"Gene4864"	"Gene4864"	4.24247358071067	1	4.24247358071067	1.27407759935258	0.924696744976021	1	1
"Gene4868"	"Gene4868"	2.27013656943739	1	2.27013656943739	0.668210683215864	1.71041838670668	1	1
"Gene4870"	"Gene4870"	5.88791047356733	1	5.88791047356733	1.4304568543795	1.61649605402429	1	1
"Gene4872"	"Gene4872"	3.06714822291122	1	3.06714822291122	0.850320782457488	1.95175878370793	1	1
"Gene4873"	"Gene4873"	14.1050721376243	41.3225626309149	43.9567749892867	0.959353728760156	0.860801025038528	1	1
"Gene4877"	"Gene4877"	3.61451176890669	1	3.61451176890669	0.551578608184129	0.831924652309306	1	1
"Gene4882"	"Gene4882"	1.58802227640189	53.6540738402854	57.0743898949663	0.674007888450683	0.637613043685217	1	1
"Gene4883"	"Gene4883"	4.57002196038953	1	4.57002196038953	0.455100007550816	2.53372934954213	1	1
"Gene4884"	"Gene4884"	11.1631026030089	1	11.1631026030089	0.724064033000053	2.6214452907262	1	1
"Gene4888"	"Gene4888"	1.6612881027088	1	1.6612881027088	1.15500660335987	0.982826266810232	1	1
"Gene4889"	"Gene4889"	4.16829385292682	39.9289831830938	42.4743582581487	2.67287808671392	1.59995819073747	1	1
"Gene4892"	"Gene4892"	4.16948338467861	1	4.16948338467861	1.31734923961979	2.21535636249281	1	1
"Gene4893"	"Gene4893"	1.82256501203511	1	1.82256501203511	0.806649083591232	2.05119831086132	1	1
"Gene4894"	"Gene4894"	7.29863124510712	1	7.29863124510712	2.70154253479656	1.21397774380382	1	1
"Gene4895"	"Gene4895"	4.87500671992762	1	4.87500671992762	0.388967177980815	1.03762909317117	1	1
"Gene4896"	"Gene4896"	5.65820616288211	1	5.65820616288211	2.09889532865542	0.443647871516675	1	1
"Gene4897"	"Gene4897"	3.50729247093244	28.8869689603275	30.7284426199081	1.26685783510406	0.969394145841712	1	0.85556862467431
"Gene4899"	"Gene4899"	3.17900131605319	1	3.17900131605319	0.702610091271144	0.901846764103455	1	1
"Gene4900"	"Gene4900"	1.79771122651312	1	1.79771122651312	2.64188199141077	1.33610206744671	1	1
"Gene4901"	"Gene4901"	11.0929646181391	1	11.0929646181391	0.719893383021511	1.01250642124025	1	1
"Gene4906"	"Gene4906"	1.82050823067342	1	1.82050823067342	1.40256796887707	1.20283097674523	1	1
"Gene4910"	"Gene4910"	1.30510224021957	1	1.30510224021957	1.89790664587989	1.16397248196702	1	1
"Gene4916"	"Gene4916"	7.79059014525477	1	7.79059014525477	0.449370831197583	0.254558221421077	1	1
"Gene4917"	"Gene4917"	2.87360491712083	1	2.87360491712083	1.44329850503988	1.99339560825996	1	0.990180984649059
"Gene4919"	"Gene4919"	2.33967029266648	1	2.33967029266648	2.33726802224822	0.763186628511072	1	1
